GeoFips,GeoName,LineCode,Description,2015
40900,"Sacramento--Roseville--Arden-Arcade, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
40900,"Sacramento--Roseville--Arden-Arcade, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,117.6
40900,"Sacramento--Roseville--Arden-Arcade, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
40980,"Saginaw, MI (Metropolitan Statistical Area)",1,RPPs: All items,89.1
40980,"Saginaw, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
40980,"Saginaw, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,67.2
40980,"Saginaw, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
41060,"St. Cloud, MN (Metropolitan Statistical Area)",1,RPPs: All items,92.4
41060,"St. Cloud, MN (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
41060,"St. Cloud, MN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,81.3
41060,"St. Cloud, MN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
41100,"St. George, UT (Metropolitan Statistical Area)",1,RPPs: All items,93.8
41100,"St. George, UT (Metropolitan Statistical Area)",2,  RPPs: Goods,98.7
41100,"St. George, UT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,87.2
41100,"St. George, UT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.8
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",1,RPPs: All items,88.2
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",2,  RPPs: Goods,97.2
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,65.8
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.3
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",1,RPPs: All items,90.6
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",2,  RPPs: Goods,94.2
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,83.4
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,90.6
41420,"Salem, OR (Metropolitan Statistical Area)",1,RPPs: All items,95.5
41420,"Salem, OR (Metropolitan Statistical Area)",2,  RPPs: Goods,98.6
41420,"Salem, OR (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,82.8
41420,"Salem, OR (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99.6
41500,"Salinas, CA (Metropolitan Statistical Area)",1,RPPs: All items,108.5
41500,"Salinas, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
41500,"Salinas, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,152.4
41500,"Salinas, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",1,RPPs: All items,90.2
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,85.4
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",1,RPPs: All items,100
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",2,  RPPs: Goods,96.3
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,104.1
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.5
41660,"San Angelo, TX (Metropolitan Statistical Area)",1,RPPs: All items,93.9
41660,"San Angelo, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
41660,"San Angelo, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,87.2
41660,"San Angelo, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",1,RPPs: All items,94.4
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.1
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,90.2
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
41740,"San Diego-Carlsbad, CA (Metropolitan Statistical Area)",1,RPPs: All items,116.6
41740,"San Diego-Carlsbad, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,102
41740,"San Diego-Carlsbad, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,165.4
41740,"San Diego-Carlsbad, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,104.8
41860,"San Francisco-Oakland-Hayward, CA (Metropolitan Statistical Area)",1,RPPs: All items,121.9
41860,"San Francisco-Oakland-Hayward, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,109
41860,"San Francisco-Oakland-Hayward, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,186
41860,"San Francisco-Oakland-Hayward, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,109.3
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",1,RPPs: All items,124.1
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,108.8
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,207.4
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,109
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA (Metropolitan Statistical Area)",1,RPPs: All items,107.3
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,145.7
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",1,RPPs: All items,122
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,109
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,172.9
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,109.3
42140,"Santa Fe, NM (Metropolitan Statistical Area)",1,RPPs: All items,100.1
42140,"Santa Fe, NM (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
42140,"Santa Fe, NM (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,104.7
42140,"Santa Fe, NM (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",1,RPPs: All items,109.4
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,165.8
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
42220,"Santa Rosa, CA (Metropolitan Statistical Area)",1,RPPs: All items,118.5
42220,"Santa Rosa, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,109
42220,"Santa Rosa, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,152.4
42220,"Santa Rosa, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,109.3
42340,"Savannah, GA (Metropolitan Statistical Area)",1,RPPs: All items,93.6
42340,"Savannah, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
42340,"Savannah, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,87
42340,"Savannah, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
42540,"Scranton--Wilkes-Barre--Hazleton, PA (Metropolitan Statistical Area)",1,RPPs: All items,92
42540,"Scranton--Wilkes-Barre--Hazleton, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,98
42540,"Scranton--Wilkes-Barre--Hazleton, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,72.5
42540,"Scranton--Wilkes-Barre--Hazleton, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",1,RPPs: All items,109.4
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,106.5
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,131.1
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.7
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",1,RPPs: All items,91.5
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,89.3
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
42700,"Sebring, FL (Metropolitan Statistical Area)",1,RPPs: All items,81.9
42700,"Sebring, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
42700,"Sebring, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,65
42700,"Sebring, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
43100,"Sheboygan, WI (Metropolitan Statistical Area)",1,RPPs: All items,90.9
43100,"Sheboygan, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
43100,"Sheboygan, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,73.9
43100,"Sheboygan, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",1,RPPs: All items,91.3
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,76.2
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",1,RPPs: All items,90.4
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.2
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,73.3
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",1,RPPs: All items,89.7
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,98.7
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,73.1
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.8
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",1,RPPs: All items,88.7
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",2,  RPPs: Goods,95.8
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,66.5
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.4
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",1,RPPs: All items,92.4
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,80
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.6
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",1,RPPs: All items,89.3
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.1
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,70.7
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.2
43900,"Spartanburg, SC (Metropolitan Statistical Area)",1,RPPs: All items,87.4
43900,"Spartanburg, SC (Metropolitan Statistical Area)",2,  RPPs: Goods,97.1
43900,"Spartanburg, SC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,64.2
43900,"Spartanburg, SC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",1,RPPs: All items,95.6
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.6
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,84.2
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,101.6
44100,"Springfield, IL (Metropolitan Statistical Area)",1,RPPs: All items,91.2
44100,"Springfield, IL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
44100,"Springfield, IL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,72
44100,"Springfield, IL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
44140,"Springfield, MA (Metropolitan Statistical Area)",1,RPPs: All items,97.3
44140,"Springfield, MA (Metropolitan Statistical Area)",2,  RPPs: Goods,98
44140,"Springfield, MA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,94
44140,"Springfield, MA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
44180,"Springfield, MO (Metropolitan Statistical Area)",1,RPPs: All items,88.3
44180,"Springfield, MO (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
44180,"Springfield, MO (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,67.1
44180,"Springfield, MO (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.5
44220,"Springfield, OH (Metropolitan Statistical Area)",1,RPPs: All items,87.8
44220,"Springfield, OH (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
44220,"Springfield, OH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,63.1
44220,"Springfield, OH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
44300,"State College, PA (Metropolitan Statistical Area)",1,RPPs: All items,102.1
44300,"State College, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,98
44300,"State College, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,116.1
44300,"State College, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
44420,"Staunton-Waynesboro, VA (Metropolitan Statistical Area)",1,RPPs: All items,87.6
44420,"Staunton-Waynesboro, VA (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
44420,"Staunton-Waynesboro, VA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,77.7
44420,"Staunton-Waynesboro, VA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
44700,"Stockton-Lodi, CA (Metropolitan Statistical Area)",1,RPPs: All items,100.4
44700,"Stockton-Lodi, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
44700,"Stockton-Lodi, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,105.7
44700,"Stockton-Lodi, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
44940,"Sumter, SC (Metropolitan Statistical Area)",1,RPPs: All items,87.7
44940,"Sumter, SC (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
44940,"Sumter, SC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,66.3
44940,"Sumter, SC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
45060,"Syracuse, NY (Metropolitan Statistical Area)",1,RPPs: All items,95.9
45060,"Syracuse, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,98
45060,"Syracuse, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,87.4
45060,"Syracuse, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
45220,"Tallahassee, FL (Metropolitan Statistical Area)",1,RPPs: All items,93.3
45220,"Tallahassee, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97
45220,"Tallahassee, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,86.2
45220,"Tallahassee, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",1,RPPs: All items,100.7
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.9
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,102.9
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.9
45460,"Terre Haute, IN (Metropolitan Statistical Area)",1,RPPs: All items,87.8
45460,"Terre Haute, IN (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
45460,"Terre Haute, IN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,64.1
45460,"Terre Haute, IN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.4
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",1,RPPs: All items,86.6
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",2,  RPPs: Goods,96.4
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,59.5
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.1
45540,"The Villages, FL (Metropolitan Statistical Area)",1,RPPs: All items,91.7
45540,"The Villages, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
45540,"The Villages, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,90.6
45540,"The Villages, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
45780,"Toledo, OH (Metropolitan Statistical Area)",1,RPPs: All items,89.2
45780,"Toledo, OH (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
45780,"Toledo, OH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,67.6
45780,"Toledo, OH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
45820,"Topeka, KS (Metropolitan Statistical Area)",1,RPPs: All items,89.4
45820,"Topeka, KS (Metropolitan Statistical Area)",2,  RPPs: Goods,96.9
45820,"Topeka, KS (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,70.7
45820,"Topeka, KS (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93
45940,"Trenton, NJ (Metropolitan Statistical Area)",1,RPPs: All items,112
45940,"Trenton, NJ (Metropolitan Statistical Area)",2,  RPPs: Goods,102.3
45940,"Trenton, NJ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,123.8
45940,"Trenton, NJ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,115.1
46060,"Tucson, AZ (Metropolitan Statistical Area)",1,RPPs: All items,97
46060,"Tucson, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
46060,"Tucson, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,89.7
46060,"Tucson, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
46140,"Tulsa, OK (Metropolitan Statistical Area)",1,RPPs: All items,91
46140,"Tulsa, OK (Metropolitan Statistical Area)",2,  RPPs: Goods,97.2
46140,"Tulsa, OK (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,74.8
46140,"Tulsa, OK (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",1,RPPs: All items,88.1
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.3
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,65.9
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
46340,"Tyler, TX (Metropolitan Statistical Area)",1,RPPs: All items,94
46340,"Tyler, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
46340,"Tyler, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,87.2
46340,"Tyler, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",1,RPPs: All items,124.5
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",2,  RPPs: Goods,113.1
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,179.8
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,107.4
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",1,RPPs: All items,93.4
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,98
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,77.1
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
46660,"Valdosta, GA (Metropolitan Statistical Area)",1,RPPs: All items,81.1
46660,"Valdosta, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
46660,"Valdosta, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,62.6
46660,"Valdosta, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
46700,"Vallejo-Fairfield, CA (Metropolitan Statistical Area)",1,RPPs: All items,115.9
46700,"Vallejo-Fairfield, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,109
46700,"Vallejo-Fairfield, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,137.6
46700,"Vallejo-Fairfield, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,109.3
47020,"Victoria, TX (Metropolitan Statistical Area)",1,RPPs: All items,94.1
47020,"Victoria, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.1
47020,"Victoria, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,88
47020,"Victoria, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",1,RPPs: All items,100.1
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",2,  RPPs: Goods,102.1
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,88.5
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,107.5
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",1,RPPs: All items,98
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,105.4
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
47300,"Visalia-Porterville, CA (Metropolitan Statistical Area)",1,RPPs: All items,95.4
47300,"Visalia-Porterville, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
47300,"Visalia-Porterville, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,83.5
47300,"Visalia-Porterville, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
47380,"Waco, TX (Metropolitan Statistical Area)",1,RPPs: All items,91.5
47380,"Waco, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,96.8
47380,"Waco, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,77.6
47380,"Waco, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
47460,"Walla Walla, WA (Metropolitan Statistical Area)",1,RPPs: All items,93.8
47460,"Walla Walla, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.7
47460,"Walla Walla, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,85.6
47460,"Walla Walla, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
47580,"Warner Robins, GA (Metropolitan Statistical Area)",1,RPPs: All items,89.5
47580,"Warner Robins, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.8
47580,"Warner Robins, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,70.8
47580,"Warner Robins, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",1,RPPs: All items,119.1
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",2,  RPPs: Goods,105.6
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,169.1
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",4,  RPPs: Services: Other,109.9
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",1,RPPs: All items,90.8
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.8
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,76.2
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.9
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",1,RPPs: All items,98.3
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,98
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,98.4
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
48140,"Wausau, WI (Metropolitan Statistical Area)",1,RPPs: All items,91.2
48140,"Wausau, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
48140,"Wausau, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,72.9
48140,"Wausau, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",1,RPPs: All items,85.6
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,53.9
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
48300,"Wenatchee, WA (Metropolitan Statistical Area)",1,RPPs: All items,94.9
48300,"Wenatchee, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.7
48300,"Wenatchee, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,90.2
48300,"Wenatchee, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.8
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",1,RPPs: All items,86.3
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,56.5
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
48620,"Wichita, KS (Metropolitan Statistical Area)",1,RPPs: All items,90.7
48620,"Wichita, KS (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
48620,"Wichita, KS (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,72.9
48620,"Wichita, KS (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.6
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",1,RPPs: All items,90.1
